url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,0.25,0.25, My parents were divorced and I was devastated but after they got married again it seems like my life in turned around,0.25,@ChildPsychology My parents were divorced and I was devastated but after they got married again it seems like my life in turned around.,n
0,0.29,0.285714286, You know you a lie amp youre trifling because yall got together right after me and him divorced,0.54,@JayDizzy_ You know you a lie &amp; yo're trifling because y'all got together right after me and him divorced.,y
0,0,0,rathews when I got divorced my youngest son blamed himself He said if he only hadnt done some some things  Utter garbage,1,@myker_rathews  when I got divorced  my youngest son blamed himself. He said if he only hadn't done some some things.  Utter garbage!!!!!,y
0,0,0,I got divorced in KKH I could use everyones support at this time,0,I got divorced in KKH. I could use everyone's support at this time.,y
0,0,0,Yankee Doodle went to town to ride this chick named Joanie Wife got pissed divorced his ass and now gets alimony,0,Yankee Doodle went to town to ride this chick named Joanie. Wife got pissed  divorced his ass and now gets alimony.,n
0,0,0, they already got divorced once They should just do it again,0,@AyeeeBree they already got divorced once. They should just do it again.,n
0,0,0,My parents got divorced two years ago and my brother thought they were still together,0,My parents got divorced two years ago and my brother thought they were still together????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,n
0,0.23,0.234848485,This woman just got divorced 2 months ago and is pregnant by a new guy now,0.48,This woman just got divorced 2 months ago and is pregnant by a new guy now,n
0,0.14,0.136363636,    ahahh new house new ip new xbox bahaha parents got divorced,0.45,@CrucifiedXO @KYScrap @Reload715 @oBeeToW ahahh new house new ip new xbox bahaha parents got divorced,n
0,0.2,0.2,bayss thanks Hayley Ily  Even though we got divorced like 5 years ago ,0.2,@HAY_bayss thanks Hayley Ily ???çÉù?ã?è Even though we got divorced like 5 years ago ????,y
0,0.25,0.25,I work with a girl who was married at 21 amp got divorced Another one who was 18 married amp divorced,0.25,I work with a girl who was married at 21 &amp; got divorced. Another one who was 18  married  &amp; divorced.,y
0,-0.5,0.5,in 20 yearsme got fired from job divorced from husband left with no food or money even with this 2015 has been the worst year ever,0.5,"in 20 years

me: *got fired from job  divorced from husband  left with no food or money* even with this  2015 has been the worst year ever",y
0,0.05,0.05,FAIR PRINCESS UEE MARRIED IDIOT KWANGSOO THEN THEY GOT GREEDY AND DIVORCED LMAOWHA T TH,0.65,FAIR PRINCESS UEE MARRIED IDIOT KWANGSOO THEN THEY GOT GREEDY AND DIVORCED LMAOWHA T TH,n
0,-0.2,0.2,If you have divorced parents I feel bad for you sonI got 99 memories and all of them are fun,0.43,"If you have divorced parents I feel bad for you son
I got 99 memories and all of them are fun",n
0,0.1,0.1,   guy in 40sampdivorced one lady felt he was too old and didnt like that he was divorcedshe got picked,0.2,@rabelemelamu @Eusebius @RediTlhabi guy in 40s&amp;divorced. one lady felt he was too old and didn't like that he was divorced...she got picked.,n
0,0.04,0.0375,Wow some Famous guy tried getting at my mom when she first got divorced and she said he was ugly Mom his money isnt doe,0.83,Wow some Famous guy tried getting at my mom when she first got divorced and she said he was ugly. Mom his money isn't doe.,n
0,0,0,  until they got divorced,0,@GoalsCode @sexualgoaI until they got divorced,n
0,0.2,0.2, When you and Lamar got divorced did he change your whole perspective on life If so why,0.4,@khloekardashian When you and Lamar got divorced  did he change your whole perspective on life? If so why?,n
0,0,0,I asked my dad if we could get a mini ramp in our back yard and he said yeah but then they got divorced,0,"""I asked my dad if we could get a mini ramp in our back yard and he said yeah but then they got divorced""",n
0,-0.13,0.125,Blake and Miranda got divorced and its not really a pretty one so dont see the he needs to give it time debate,1,Blake and Miranda got divorced and it's not really a pretty one so don't see the he needs to give it time debate,n
0,0,0, oh uh if Reba amp Narvel got divorced who got yours amp Mirandas Labelswho keeps yall,0,@blakeshelton oh uh if Reba &amp; Narvel got divorced ?...who got yours &amp; Mirandas Labels??...who keeps yall??!!?!??!,n
0,0,0,He dedicated that song to all the niggas who got divorced by there wife,0,He dedicated that song to all the niggas who got divorced by there wife,n
0,0.5,0.5,IWonTheJackpotAnd and got divorced winning,0.75,#IWonTheJackpotAnd and got divorced. #winning,n
0,0.25,0.25,My boy told me with his first wife he was with her 3 years lived together got married and divorced within 8 months like damnnnn,0.29,My boy told me with his first wife he was with her 3 years lived together got married and divorced within 8 months like damnnnn,n
0,0,0, gtand then she and her husband got divorced 2 years later HUFFS,0,@SadLionFace &gt;and then she and her husband got divorced 2 years later. [HUFFS],n
0,1,1, HAHAHAHAHAHAHAH YES I DIVORCED WITH HIM SO U GOT HIM IJFEDJFJIDEJIFVID  ,1,@DALLASMALIVOGUE HAHAHAHAHAHAHAH. YES I DIVORCED WITH HIM SO U GOT HIM. IJFEDJFJIDEJIFVID -.- É?ù,y
0,0,0,babehh yeah my parents got divorced,0,@Belzy_babehh yeah  my parents got divorced,n
0,0.4,0.4, we got married and eventually got divorced lmao but its ok with time i realized we werent meant to be in the first place,0.52,@YezzzyR9 we got married and eventually got divorced lmao but its ok with time i realized we werent meant to be in the first place,y
0,0.17,0.166666667,Last time I got married was in 1985 I work for a notforprofit organization I have been married twice I am divorced I Drive to work,0.19,Last time I got married was in 1985. I work for a not-for-profit organization. I have been married twice. I am divorced. I Drive to work.,y
0,0,0, the streets have been talking for a while but even if theyve got marital issues theyll never get divorced bc of their empire,0,@kerbranch the streets have been talking for a while but even if they've got marital issues they'll never get divorced bc of their empire??????è´,n
0,0.46,0.459090909,  oh im more than okay I got a good new car and he got divorced again and works at a shoe store,0.51,@bashfulcoward @DinkMagic oh im more than okay. I got a good new car and he got divorced again and works at a shoe store.,n
0,0.8,0.8,My pops the guy to ask you why you and your husband got divorced  NoChill 100 lol,0.7,My pops the guy to ask you why you and your husband got divorced . #NoChill #100 lol,n
0,0.14,0.136666667,I dont have health insurance I am divorced I got married in 1967 I have a high school diploma I work for a private company,0.39,I don't have health insurance. I am divorced. I got married in 1967. I have a high school diploma. I work for a private company.,y
0,0,0,When ppl use Dinah and Oliver got divorced and Oliver ended up with Chloe in Smallville cards ,0,"When ppl use ""Dinah and Oliver got divorced"" and ""Oliver ended up with Chloe in Smallville"" cards http://t.co/kPnG9UQcWa",n
0,0,0,Dang Im just finding out nick cannon and Mariah Carey got divorced,0,Dang I'm just finding out nick cannon and Mariah Carey got divorced,n
0,0.55,0.55, wow sounds incredible i had a dream about going to Malaysia with my expartner taking a shower and then people got divorced,0.95,@SETILamarr wow sounds incredible! i had a dream about going to Malaysia with my ex-partner  taking a shower  and then people got divorced.,n
0,0,0, and my grandma just got divorced last month so I can understand whats going on,0.07,@camren5cabello and my grandma just got divorced last month so I can understand what's going on.,n
0,0.06,0.064285714,I dont know whats sadder the fact that Santa got divorced or that his bio now says that he is single and ready to Kringle,0.36,"I don't know what's sadder  the fact that Santa got divorced or that his bio now says that he is ""single and ready to Kringle.""",n
0,0.18,0.177272727,Unwed parents were once more likely to get divorced than couples who got married before having kids Not anymore a new study shows,0.46,Unwed parents were once more likely to get divorced than couples who got married before having kids. Not anymore  a new study shows.,n
0,0.13,0.125,I had a baby last year I work in miscellaneous manufacturing I am divorced I got married in 1985 I get to work around 655am,0.16,I had a baby last year. I work in miscellaneous manufacturing. I am divorced. I got married in 1985. I get to work around 6:55am.,y
0,0,0,The fact i was 14 drinking wine after a break up acting like I just got divorced,0,The fact i was 14 drinking wine after a break up acting like I just got divorced,n
0,0,0,People who got divorced in their 20s how does it feel,0,People who got divorced in their 20s how does it feel,n
